run_id,op_index,op_tag,ticks_us
67,5,DEPTHWISE_CONV_2D,1421
67,6,CONV_2D,24727
67,7,MEAN,5684
67,8,FULLY_CONNECTED,31
68,0,CONV_2D,39680
68,1,DEPTHWISE_CONV_2D,1428
68,2,CONV_2D,24732
68,3,DEPTHWISE_CONV_2D,1415
68,4,CONV_2D,24733
68,5,DEPTHWISE_CONV_2D,1414
68,6,CONV_2D,24732
68,7,MEAN,5678
68,8,FULLY_CONNECTED,32
69,0,CONV_2D,39685
69,1,DEPTHWISE_CONV_2D,1429
69,2,CONV_2D,24733
69,3,DEPTHWISE_CONV_2D,1414
69,4,CONV_2D,24732
69,5,DEPTHWISE_CONV_2D,1415
69,6,CONV_2D,24733
69,7,MEAN,5677
69,8,FULLY_CONNECTED,32
70,0,CONV_2D,39680
70,1,DEPTHWISE_CONV_2D,1429
70,2,CONV_2D,24738
70,3,DEPTHWISE_CONV_2D,1415
70,4,CONV_2D,24732
70,5,DEPTHWISE_CONV_2D,1415
70,6,CONV_2D,24732
70,7,MEAN,5677
70,8,FULLY_CONNECTED,31
71,0,CONV_2D,39685
71,1,DEPTHWISE_CONV_2D,1428
71,2,CONV_2D,24727
71,3,DEPTHWISE_CONV_2D,1415
71,4,CONV_2D,24738
71,5,DEPTHWISE_CONV_2D,1415
71,6,CONV_2D,24733
71,7,MEAN,5677
71,8,FULLY_CONNECTED,31
72,0,CONV_2D,39680
72,1,DEPTHWISE_CONV_2D,1428
72,2,CONV_2D,24738
72,3,DEPTHWISE_CONV_2D,1414
72,4,CONV_2D,24727
72,5,DEPTHWISE_CONV_2D,1415
72,6,CONV_2D,24738
72,7,MEAN,5672
72,8,FULLY_CONNECTED,37
73,0,CONV_2D,39680
73,1,DEPTHWISE_CONV_2D,1435
73,2,CONV_2D,24727
73,3,DEPTHWISE_CONV_2D,1415
73,4,CONV_2D,24738
73,5,DEPTHWISE_CONV_2D,1415
73,6,CONV_2D,24727
73,7,MEAN,5683
73,8,FULLY_CONNECTED,31
74,0,CONV_2D,39680
74,1,DEPTHWISE_CONV_2D,1428
74,2,CONV_2D,24733
74,3,DEPTHWISE_CONV_2D,1421
74,4,CONV_2D,24727
74,5,DEPTHWISE_CONV_2D,1415
74,6,CONV_2D,24738
74,7,MEAN,5672
74,8,FULLY_CONNECTED,31
75,0,CONV_2D,78902
75,1,DEPTHWISE_CONV_2D,1436
75,2,CONV_2D,24742
75,3,DEPTHWISE_CONV_2D,1431
75,4,CONV_2D,24727
75,5,DEPTHWISE_CONV_2D,1421
75,6,CONV_2D,24727
75,7,MEAN,5688
75,8,FULLY_CONNECTED,38
76,0,CONV_2D,39680
76,1,DEPTHWISE_CONV_2D,1434
76,2,CONV_2D,24728
76,3,DEPTHWISE_CONV_2D,1415
76,4,CONV_2D,24733
76,5,DEPTHWISE_CONV_2D,1420
76,6,CONV_2D,24727
76,7,MEAN,5683
76,8,FULLY_CONNECTED,31
77,0,CONV_2D,39680
77,1,DEPTHWISE_CONV_2D,1429
77,2,CONV_2D,24732
77,3,DEPTHWISE_CONV_2D,1420
77,4,CONV_2D,24728
77,5,DEPTHWISE_CONV_2D,1415
77,6,CONV_2D,24733
77,7,MEAN,5678
77,8,FULLY_CONNECTED,31
78,0,CONV_2D,39681
78,1,DEPTHWISE_CONV_2D,1434
78,2,CONV_2D,24733
78,3,DEPTHWISE_CONV_2D,1415
78,4,CONV_2D,24733
78,5,DEPTHWISE_CONV_2D,1420
78,6,CONV_2D,24727
78,7,MEAN,5683
78,8,FULLY_CONNECTED,32
79,0,CONV_2D,39680
79,1,DEPTHWISE_CONV_2D,1429
79,2,CONV_2D,24727
79,3,DEPTHWISE_CONV_2D,1420
79,4,CONV_2D,24733
79,5,DEPTHWISE_CONV_2D,1415
79,6,CONV_2D,24733
79,7,MEAN,5677
79,8,FULLY_CONNECTED,31
80,0,CONV_2D,39686
80,1,DEPTHWISE_CONV_2D,1428
80,2,CONV_2D,24733
80,3,DEPTHWISE_CONV_2D,1415
80,4,CONV_2D,24727
80,5,DEPTHWISE_CONV_2D,1420
80,6,CONV_2D,24733
80,7,MEAN,5683
80,8,FULLY_CONNECTED,31
81,0,CONV_2D,39675
81,1,DEPTHWISE_CONV_2D,1434
81,2,CONV_2D,24732
81,3,DEPTHWISE_CONV_2D,1415
81,4,CONV_2D,24733
81,5,DEPTHWISE_CONV_2D,1414
81,6,CONV_2D,24727
81,7,MEAN,5683
81,8,FULLY_CONNECTED,31
82,0,CONV_2D,39685
82,1,DEPTHWISE_CONV_2D,1431
82,2,CONV_2D,24727
82,3,DEPTHWISE_CONV_2D,1421
82,4,CONV_2D,24732
82,5,DEPTHWISE_CONV_2D,1415
82,6,CONV_2D,24733
82,7,MEAN,5677
82,8,FULLY_CONNECTED,31
83,0,CONV_2D,39680
