run_id,op_index,op_tag,ticks_us
41,7,DEPTHWISE_CONV_2D,1464
41,8,CONV_2D,24777
41,9,DEPTHWISE_CONV_2D,1461
41,10,CONV_2D,24833
41,11,DEPTHWISE_CONV_2D,1439
41,12,CONV_2D,24826
41,13,MEAN,5687
41,14,FULLY_CONNECTED,73
42,0,CONV_2D,39748
42,1,DEPTHWISE_CONV_2D,1436
42,2,CONV_2D,24800
42,3,DEPTHWISE_CONV_2D,1471
42,4,CONV_2D,24812
42,5,DEPTHWISE_CONV_2D,1440
42,6,CONV_2D,24842
42,7,DEPTHWISE_CONV_2D,1448
42,8,CONV_2D,24775
42,9,DEPTHWISE_CONV_2D,1468
42,10,CONV_2D,24827
42,11,DEPTHWISE_CONV_2D,1433
42,12,CONV_2D,24831
42,13,MEAN,5681
42,14,FULLY_CONNECTED,72
43,0,CONV_2D,39748
43,1,DEPTHWISE_CONV_2D,1436
43,2,CONV_2D,24803
43,3,DEPTHWISE_CONV_2D,1472
43,4,CONV_2D,24817
43,5,DEPTHWISE_CONV_2D,1435
43,6,CONV_2D,24835
43,7,DEPTHWISE_CONV_2D,1448
43,8,CONV_2D,24781
43,9,DEPTHWISE_CONV_2D,1461
43,10,CONV_2D,24826
43,11,DEPTHWISE_CONV_2D,1439
43,12,CONV_2D,64033
43,13,MEAN,5686
43,14,FULLY_CONNECTED,71
44,0,CONV_2D,39752
44,1,DEPTHWISE_CONV_2D,1442
44,2,CONV_2D,24791
44,3,DEPTHWISE_CONV_2D,1470
44,4,CONV_2D,24816
44,5,DEPTHWISE_CONV_2D,1443
44,6,CONV_2D,24833
44,7,DEPTHWISE_CONV_2D,1454
44,8,CONV_2D,24780
44,9,DEPTHWISE_CONV_2D,1470
44,10,CONV_2D,24829
44,11,DEPTHWISE_CONV_2D,1442
44,12,CONV_2D,24827
44,13,MEAN,5686
44,14,FULLY_CONNECTED,72
45,0,CONV_2D,39748
45,1,DEPTHWISE_CONV_2D,1442
45,2,CONV_2D,24794
45,3,DEPTHWISE_CONV_2D,1479
45,4,CONV_2D,24821
45,5,DEPTHWISE_CONV_2D,1436
45,6,CONV_2D,24838
45,7,DEPTHWISE_CONV_2D,1448
45,8,CONV_2D,24782
45,9,DEPTHWISE_CONV_2D,1468
45,10,CONV_2D,24821
45,11,DEPTHWISE_CONV_2D,1433
45,12,CONV_2D,24837
45,13,MEAN,5676
45,14,FULLY_CONNECTED,72
46,0,CONV_2D,39754
46,1,DEPTHWISE_CONV_2D,1437
46,2,CONV_2D,24798
46,3,DEPTHWISE_CONV_2D,1472
46,4,CONV_2D,24815
46,5,DEPTHWISE_CONV_2D,1446
46,6,CONV_2D,24833
46,7,DEPTHWISE_CONV_2D,1449
46,8,CONV_2D,24786
46,9,DEPTHWISE_CONV_2D,1469
46,10,CONV_2D,24822
46,11,DEPTHWISE_CONV_2D,1433
